split,class_name,class_id,fold_name,fold,part,subject_id,clip_id,video_id,video_dir,frame_index,frame_name,frame_path
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,27,0_0027.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0027.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,28,0_0028.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0028.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,29,0_0029.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0029.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,30,0_0030.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0030.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,31,0_0031.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0031.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,32,0_0032.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0032.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,33,0_0033.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0033.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,34,0_0034.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0034.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,35,0_0035.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0035.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,36,0_0036.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0036.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,37,0_0037.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0037.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,38,0_0038.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0038.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,39,0_0039.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0039.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,40,0_0040.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0040.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,41,0_0041.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0041.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,42,0_0042.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0042.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,43,0_0043.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0043.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,44,0_0044.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0044.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,45,0_0045.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0045.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,46,0_0046.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0046.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,47,0_0047.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0047.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,48,0_0048.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0048.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,49,0_0049.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0049.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,50,0_0050.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0050.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,51,0_0051.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0051.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,52,0_0052.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0052.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,53,0_0053.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0053.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,54,0_0054.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0054.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,55,0_0055.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0055.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,56,0_0056.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0056.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,57,0_0057.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0057.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,58,0_0058.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0058.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,59,0_0059.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0059.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,60,0_0060.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0060.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,61,0_0061.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0061.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,62,0_0062.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0062.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,63,0_0063.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0063.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,64,0_0064.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0064.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,65,0_0065.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0065.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,66,0_0066.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0066.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,67,0_0067.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0067.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,68,0_0068.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0068.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,69,0_0069.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0069.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,70,0_0070.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0070.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,71,0_0071.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0071.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,72,0_0072.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0072.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,73,0_0073.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0073.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,74,0_0074.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0074.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,75,0_0075.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0075.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,76,0_0076.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0076.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,77,0_0077.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0077.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,78,0_0078.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0078.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,79,0_0079.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0079.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,80,0_0080.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0080.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,81,0_0081.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0081.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,82,0_0082.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0082.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,83,0_0083.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0083.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,84,0_0084.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0084.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,85,0_0085.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0085.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,86,0_0086.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0086.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,87,0_0087.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0087.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,88,0_0088.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0088.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,89,0_0089.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0089.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,90,0_0090.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0090.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,91,0_0091.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0091.jpg
train,alert,0,Fold1_part2,1,2,09,0,Fold1_part2__Fold1_part2__09__0,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0,92,0_0092.jpg,C:\Users\allen\Desktop\新建文件夹\AD4DBR-main\codes on 100-Driver\data\utarldd\images\train\alert\Fold1_part2__Fold1_part2__09__0\0_0092.jpg
